,Title,URL,IssueType,Labels
2415,Docs: persistence.xml - use clearer English,https://github.com/spring-projects/spring-boot/pull/12636,Documentation,1
2416,Fix Kotlin @ConfigurationProperties example,https://github.com/spring-projects/spring-boot/pull/12633,Documentation,1
2417,Note that H2's console requires a Servlet-based web application,https://github.com/spring-projects/spring-boot/issues/12603,Documentation,1
2418,Add reference to Sprout Platform starter,https://github.com/spring-projects/spring-boot/issues/12599,Documentation,1
2419,Recommend the use of compileOnly rather than the propdeps plugin,https://github.com/spring-projects/spring-boot/issues/12573,Documentation,1
2420,Fix IterableConfigurationPropertySource javadoc,https://github.com/spring-projects/spring-boot/issues/12540,Documentation,1
2421,A small typo in Graphite metrics property name in spring-boot docs,https://github.com/spring-projects/spring-boot/issues/12529,Documentation,1
2422,Document how to raise security issues,https://github.com/spring-projects/spring-boot/issues/12509,Documentation,1
2423,Fix Javadoc for ServiceLevelAgreementBoundary,https://github.com/spring-projects/spring-boot/pull/12492,Documentation,1
2424,Add OAuth2 server implementation section to docs,https://github.com/spring-projects/spring-boot/pull/12491,Documentation,1
2425,Correct default Wavefront proxy port in docs,https://github.com/spring-projects/spring-boot/pull/12471,Documentation,1
2426,Mention in docs that WebFlux is not supported in WAR deployment mode,https://github.com/spring-projects/spring-boot/issues/12455,Documentation,1
2427,Improve List and Map binding documentation,https://github.com/spring-projects/spring-boot/issues/12444,Documentation,1
2428,"""Building the project(Build->Make Project)"" changed to (Build->Build Project)",https://github.com/spring-projects/spring-boot/issues/12434,Documentation,1
2429,Add reference to RabbitMQ (advanced usage) starter,https://github.com/spring-projects/spring-boot/pull/12427,Documentation,1
2430,Spring Boot Reference Guide - 13.5 Starters - spring-boot-starter-jdbc infomation outdated,https://github.com/spring-projects/spring-boot/issues/12387,Documentation,1
2431,Remove a redundant trailing slash in doc,https://github.com/spring-projects/spring-boot/pull/12365,Documentation,1
2432,Document special handling of * with YAML,https://github.com/spring-projects/spring-boot/issues/12361,Documentation,1
2433,Fix typo exception message in TestDatabaseAutoConfiguration,https://github.com/spring-projects/spring-boot/pull/12350,Documentation,1
2434,Fix link to Spring Data JPA in docs,https://github.com/spring-projects/spring-boot/pull/12342,Documentation,1
2435,The reference guide introduces a deprecated method,https://github.com/spring-projects/spring-boot/issues/12330,Documentation,1
2436,Improve docs on custom metrics,https://github.com/spring-projects/spring-boot/pull/12324,Documentation,1
2437,Recommend the use of the compileOnly or annotationProcessor configurations for spring-boot-configuration-processor,https://github.com/spring-projects/spring-boot/issues/12316,Documentation,1
2438,spring boot 2.0 do not support import @ControllerEndpoint from ManagementContextConfiguration ?,https://github.com/spring-projects/spring-boot/issues/12312,Documentation,1
2439,Spring Boot does not honor externalized configuration for setting LoggingSystem,https://github.com/spring-projects/spring-boot/issues/12299,Documentation,1
2440,Doc update for `Duration` improvements ,https://github.com/spring-projects/spring-boot/issues/12244,Documentation,1
2441,Update doc to align with TomcatEmbeddedServletContainerFactory renaming,https://github.com/spring-projects/spring-boot/pull/12215,Documentation,1
2442,Polish documentation for using CGLib proxies by default,https://github.com/spring-projects/spring-boot/issues/12196,Documentation,1
2443,Migration guide refers to security blog post that has outdated information,https://github.com/spring-projects/spring-boot/issues/12191,Documentation,1
2444,server.undertow.accesslog.enabled should not be a `Boolean`,https://github.com/spring-projects/spring-boot/issues/12178,Documentation,1
2445,Editorial change in the metadata appendix not reflected in the metadata,https://github.com/spring-projects/spring-boot/issues/12177,Documentation,1
2446,Endpoint's cache `time-to-live` has a default value without the unit,https://github.com/spring-projects/spring-boot/issues/12173,Documentation,1
2447,Documentation update 54.2.11 StatsD,https://github.com/spring-projects/spring-boot/issues/12162,Documentation,1
2448,Update documentaion to webjars-locator-core,https://github.com/spring-projects/spring-boot/pull/12135,Documentation,1
2449,TestRestTemplate example in the docs uses wrong web environment,https://github.com/spring-projects/spring-boot/issues/12132,Documentation,1
2450,Add JODConverter support,https://github.com/spring-projects/spring-boot/pull/12098,Documentation,1
2451,Add Kotlin support reference documentation,https://github.com/spring-projects/spring-boot/pull/12073,Documentation,1
2452,Document git command to clone the repo on Windows,https://github.com/spring-projects/spring-boot/pull/12070,Documentation,1
2453,Document on how to migrate spring social from 1.5.x to 2.0,https://github.com/spring-projects/spring-boot/issues/12064,Documentation,1
2454,Provide a clean migration path for Flyway,https://github.com/spring-projects/spring-boot/issues/12033,Documentation,1
2455,Update Release notes for on Wiki to describe support for upcoming Java 10,https://github.com/spring-projects/spring-boot/issues/12027,Documentation,1
2456,Clarify documentation on configuring the root logging level to avoid confusion around use of *,https://github.com/spring-projects/spring-boot/issues/11949,Documentation,1
2457,Gradle build error when configuring springBoot.buildInfo.additionalProperties,https://github.com/spring-projects/spring-boot/issues/11933,Documentation,1
2458,Merge micrometer Spring Boot 2.0 documentation,https://github.com/spring-projects/spring-boot/issues/11930,Documentation,1
2459,Security for Webflux is quite hard to get started with,https://github.com/spring-projects/spring-boot/issues/11928,Documentation,1
2460,"Document ""Consider a better default for JSR-310 Jackson rendering""",https://github.com/spring-projects/spring-boot/issues/11898,Documentation,1
2461,Document Cloud Foundry actuators behavior with custom CORS configuration,https://github.com/spring-projects/spring-boot/issues/11878,Documentation,1
2462,Documentation: Spring Boot 2.0.0 RC1 Release Notes are missing changes from issue#11589,https://github.com/spring-projects/spring-boot/issues/11865,Documentation,1
2463,Illustrate by example that the endpoint expose and exclude properties take a list,https://github.com/spring-projects/spring-boot/issues/11861,Documentation,1
2464,OAuth2 docs shouldnt be under webflux,https://github.com/spring-projects/spring-boot/issues/11813,Documentation,1
2465,Limit csrf disable to just shutdown actuator,https://github.com/spring-projects/spring-boot/issues/11758,Documentation,1
2466,Review reference documentation on enabling and exposing endpoints,https://github.com/spring-projects/spring-boot/issues/11755,Documentation,1
2467,Schema generation properties not well documented,https://github.com/spring-projects/spring-boot/issues/11721,Documentation,1
2468,Document how to use Log4j's custom JUL LogManager,https://github.com/spring-projects/spring-boot/issues/11660,Documentation,1
2469,Kafka Documentation Polishing,https://github.com/spring-projects/spring-boot/pull/11638,Documentation,1
2470,Remove reference to `EnableIntegrationPatterns` in doc,https://github.com/spring-projects/spring-boot/issues/11635,Documentation,1
2471,Add Kafka sample,https://github.com/spring-projects/spring-boot/pull/11597,Documentation,1
2472,Update RouterFunction docs to reflect the way they're looked up,https://github.com/spring-projects/spring-boot/issues/11576,Documentation,1
2473,No metadata generated for spring.data.rest.default-media-type,https://github.com/spring-projects/spring-boot/issues/11568,Documentation,1
2474,"Docs: Are there outdated APIs (e.g., ServletWebServerFactoryCustomizer) in the docs?",https://github.com/spring-projects/spring-boot/issues/11529,Documentation,1
2475,BOM link in gradle docs is broken,https://github.com/spring-projects/spring-boot/issues/11490,Documentation,1
2476,Full editing pass plus linking,https://github.com/spring-projects/spring-boot/pull/11489,Documentation,1
2477,ePub reference documentation is malformed and fails validation,https://github.com/spring-projects/spring-boot/issues/11470,Documentation,1
2478,Documentation should clarify that a starter should bring the core starter,https://github.com/spring-projects/spring-boot/issues/11455,Documentation,1
2479,Formatting issue in the PDF reference guide,https://github.com/spring-projects/spring-boot/issues/11434,Documentation,1
2480,Docs: update spring.quartz.jdbc.initialize-schema value,https://github.com/spring-projects/spring-boot/pull/11433,Documentation,1
2481,Subclasses of AbstractAuthenticationEvent are not fired anymore ,https://github.com/spring-projects/spring-boot/issues/11420,Documentation,1
2482,Remove management.security.enabled from documentation,https://github.com/spring-projects/spring-boot/issues/11383,Documentation,1
2483,Fix full build contributing instructions,https://github.com/spring-projects/spring-boot/issues/11374,Documentation,1
2484,Fix `server.context-path` references in the documenation,https://github.com/spring-projects/spring-boot/issues/11358,Documentation,1
2485,Typo in documentation,https://github.com/spring-projects/spring-boot/issues/11329,Documentation,1
2486,Add migration guide link in the docs,https://github.com/spring-projects/spring-boot/issues/11302,Documentation,1
2487,Document spring.metrics.binders.*,https://github.com/spring-projects/spring-boot/pull/11262,Documentation,1
2488,Section 77.9 has a broken link on JpaBaseConfiguration,https://github.com/spring-projects/spring-boot/issues/11244,Documentation,1
2489,Remove problematic words from documentation,https://github.com/spring-projects/spring-boot/issues/11224,Documentation,1
2490,Update documentation references to `/status` endpoint,https://github.com/spring-projects/spring-boot/pull/11213,Documentation,1
2491,Add ref to Nutz.Dao Spring Boot starter,https://github.com/spring-projects/spring-boot/pull/11212,Documentation,1
2492,Typo in docs for enabling/disabling jmx endpoints?,https://github.com/spring-projects/spring-boot/issues/11204,Documentation,1
2493,Improve documentation for WebTestClient,https://github.com/spring-projects/spring-boot/issues/11203,Documentation,1
2494,Update Security documentation,https://github.com/spring-projects/spring-boot/issues/11172,Documentation,1
2495,Add Neo4jHealthIndicator to Auto-configured HealthIndicators documentation,https://github.com/spring-projects/spring-boot/pull/11115,Documentation,1
2496,Remove duplicate words,https://github.com/spring-projects/spring-boot/pull/11073,Documentation,1
2497,Documented default for spring.jpa.hibernate.use-new-id-generator-mappings is out of date,https://github.com/spring-projects/spring-boot/issues/11064,Documentation,1
2498,Fix reference to AutoConfigurationReportLoggingInitializer in docs,https://github.com/spring-projects/spring-boot/issues/11026,Documentation,1
2499,"Mention ""spring.main.web-application-type=reactive"" in testing reference doc",https://github.com/spring-projects/spring-boot/issues/11025,Documentation,1
2500,Spring Boot OAuth2 Client Sample not working properly,https://github.com/spring-projects/spring-boot/issues/11014,Documentation,1
2501,ConfigurationProperties - overriding array elements deletes entire list,https://github.com/spring-projects/spring-boot/issues/11012,Documentation,1
2502,Improve documentation of using reactive Spring Data MongoDB with SSL/Netty,https://github.com/spring-projects/spring-boot/issues/10961,Documentation,1
2503,No reference to `@EntityScan` for Mongo,https://github.com/spring-projects/spring-boot/issues/10947,Documentation,1
2504,@ComponentScan in application class overrides default excludeFilters specified in @SpringBootApplication,https://github.com/spring-projects/spring-boot/issues/10933,Documentation,1
2505,Document that -Dspring.profiles.active should not be used to run an app with Maven,https://github.com/spring-projects/spring-boot/issues/10926,Documentation,1
2506,90-character formatting pass for production-ready-features.adoc,https://github.com/spring-projects/spring-boot/pull/10897,Documentation,1
2507,90-character formatting pass for spring-boot-features.adoc,https://github.com/spring-projects/spring-boot/pull/10896,Documentation,1
2508,90-character formatting pass for using-spring-boot.adoc,https://github.com/spring-projects/spring-boot/pull/10893,Documentation,1
2509,90-character formatting pass for getting-started.adoc,https://github.com/spring-projects/spring-boot/pull/10892,Documentation,1
2510,Polish micrometer configuration key descriptions,https://github.com/spring-projects/spring-boot/issues/10890,Documentation,1
2511,90-character formatting pass for documentation-overview.adoc,https://github.com/spring-projects/spring-boot/pull/10889,Documentation,1
2512,Update reference documentation to reflect changes to default dispatcher types,https://github.com/spring-projects/spring-boot/issues/10888,Documentation,1
2513,Document that the sessions endpoint is only available for Servlet-based web applications,https://github.com/spring-projects/spring-boot/issues/10882,Documentation,1
2514,Document reactive health indicator support,https://github.com/spring-projects/spring-boot/issues/10881,Documentation,1
2515,Editing pass for appendix-dependency-versions.adoc,https://github.com/spring-projects/spring-boot/pull/10879,Documentation,1
2516,Editing pass for appendix-executable-jar-format.adoc,https://github.com/spring-projects/spring-boot/pull/10878,Documentation,1
2517,Editing pass for appendix-test-auto-configuration.adoc,https://github.com/spring-projects/spring-boot/pull/10876,Documentation,1
2518,Editing pass for appendix-auto-configuration-classes.adoc,https://github.com/spring-projects/spring-boot/pull/10875,Documentation,1
2519,Editing pass for appendix-configuration-metadata.adoc,https://github.com/spring-projects/spring-boot/pull/10874,Documentation,1
2520,Added my name to the author list,https://github.com/spring-projects/spring-boot/pull/10871,Documentation,1
2521,Editing pass for appendix-application-properties.adoc,https://github.com/spring-projects/spring-boot/pull/10870,Documentation,1
2522,Fix typos in org.springframework.boot.test.context.assertj package,https://github.com/spring-projects/spring-boot/issues/10865,Documentation,1
2523,Update Health Information documentation to reflect simplification and split of health and status,https://github.com/spring-projects/spring-boot/issues/10863,Documentation,1
2524,Update Production Ready Features documentation to reflect that endpoint IDs are no longer configurable,https://github.com/spring-projects/spring-boot/issues/10862,Documentation,1
2525,Update reference documentation to reflect Actuator now working with WebFlux and Jersey,https://github.com/spring-projects/spring-boot/issues/10861,Documentation,1
2526,Editing pass for howto.adoc,https://github.com/spring-projects/spring-boot/pull/10854,Documentation,1
2527,Review and update Security features documentation to reflect simplified auto-configuration,https://github.com/spring-projects/spring-boot/issues/10844,Documentation,1
2528,WebFlux static resource documentation references MVC static path pattern property,https://github.com/spring-projects/spring-boot/issues/10843,Documentation,1
2529,Drop LevelRemappingAppender,https://github.com/spring-projects/spring-boot/issues/10842,Documentation,1
2530,Editing pass for build-tool-plugins.adoc,https://github.com/spring-projects/spring-boot/pull/10835,Documentation,1
2531,Editing pass for spring-boot-cli.adoc,https://github.com/spring-projects/spring-boot/pull/10834,Documentation,1
2532,Editing pass for deployment.adoc,https://github.com/spring-projects/spring-boot/pull/10833,Documentation,1
2533,Editing pass for production-ready-features.adoc,https://github.com/spring-projects/spring-boot/pull/10830,Documentation,1
2534,spring.data.neo4j.open-in-view has wrong default value,https://github.com/spring-projects/spring-boot/issues/10826,Documentation,1
2535,Fix duplicated 'the' in Quartz scheduler doc section,https://github.com/spring-projects/spring-boot/pull/10824,Documentation,1
2536,Fix typos in ApplicationArguments and Library,https://github.com/spring-projects/spring-boot/pull/10811,Documentation,1
2537,Fix typos in AutoConfigureRestDocs,https://github.com/spring-projects/spring-boot/pull/10810,Documentation,1
2538,Editing pass for spring-boot-features.adoc,https://github.com/spring-projects/spring-boot/pull/10797,Documentation,1
2539,Remove static Boot version from documentation,https://github.com/spring-projects/spring-boot/pull/10774,Documentation,1
2540,Editing pass for using-spring-boot.adoc,https://github.com/spring-projects/spring-boot/pull/10765,Documentation,1
2541,Editing getting started,https://github.com/spring-projects/spring-boot/pull/10763,Documentation,1
2542,Editing documentation overview,https://github.com/spring-projects/spring-boot/pull/10754,Documentation,1
2543,"Default value for ""spring.mustache.suffix"" not updated",https://github.com/spring-projects/spring-boot/issues/10752,Documentation,1
2544,Adding Note in Documentation for Spring-cli,https://github.com/spring-projects/spring-boot/pull/10727,Documentation,1
2545,Clarify that `@ConfigurationProperties` are not meant to be extended,https://github.com/spring-projects/spring-boot/issues/10713,Documentation,1
2546,Document how user configuration on @SpringBootApplication could affect slicing,https://github.com/spring-projects/spring-boot/issues/10709,Documentation,1
2547,Fix small typo in docs,https://github.com/spring-projects/spring-boot/pull/10687,Documentation,1
2548,Update Actuator module's README to reflect move to Micrometer-based Metrics,https://github.com/spring-projects/spring-boot/issues/10686,Documentation,1
2549,Document that RouterFunction beans in the context cannot be used with @WebFluxTest,https://github.com/spring-projects/spring-boot/issues/10683,Documentation,1
2550,"Remove ""Securing the H2 console"" section",https://github.com/spring-projects/spring-boot/pull/10657,Documentation,1
2551,"@WebFluxTest should support Jackson ObjectMapper's customization like chapter ""75.3 Customize the Jackson ObjectMapper"" ",https://github.com/spring-projects/spring-boot/issues/10648,Documentation,1
2552,Fix broken links,https://github.com/spring-projects/spring-boot/pull/10616,Documentation,1
2553,Fix Security OAuth2 Client documentation,https://github.com/spring-projects/spring-boot/pull/10615,Documentation,1
2554,Update docs for OpenShift,https://github.com/spring-projects/spring-boot/pull/10609,Documentation,1
2555,Fix broken README.adoc,https://github.com/spring-projects/spring-boot/pull/10603,Documentation,1
2556,Fix build status badge to use concourse,https://github.com/spring-projects/spring-boot/issues/10536,Documentation,1
2557,Wrong documentation scope for spring.datasource.platform,https://github.com/spring-projects/spring-boot/issues/10416,Documentation,1
2558,Typo in external config documentation,https://github.com/spring-projects/spring-boot/pull/10411,Documentation,1
2559,Document expected format for commit.time and build.time in git.properties,https://github.com/spring-projects/spring-boot/issues/10392,Documentation,1
2560,Update README.adoc,https://github.com/spring-projects/spring-boot/pull/10382,Documentation,1
2561,throw NoUniqueBeanDefinitionException when using @SpyBean in @SpringBootTest,https://github.com/spring-projects/spring-boot/issues/10381,Documentation,1
2562,Fix names of new metrics properties,https://github.com/spring-projects/spring-boot/pull/10316,Documentation,1
2563,Fixing an incorrect link,https://github.com/spring-projects/spring-boot/pull/10314,Documentation,1
2564,Upgrading from Spring Boot 1.x section,https://github.com/spring-projects/spring-boot/issues/10313,Documentation,1
2565,Links to endpoint classes in application properties appendix are broken,https://github.com/spring-projects/spring-boot/issues/10294,Documentation,1
2566,Default prefix/suffix values of template engines are not consistently available,https://github.com/spring-projects/spring-boot/issues/10290,Documentation,1
2567,Add GraphiQL to GraphQL starter description,https://github.com/spring-projects/spring-boot/pull/10272,Documentation,1
2568,HowTo 'Enable HTTPS when running behind a proxy server' uses incorrect properties,https://github.com/spring-projects/spring-boot/pull/10256,Documentation,1
2569,management.context-path cannot work alone,https://github.com/spring-projects/spring-boot/issues/10200,Documentation,1
2570,ErroREST Spring Boot starter entry,https://github.com/spring-projects/spring-boot/pull/10198,Documentation,1
2571,Warn users about the caching implications of @MockBean and @SpyBean,https://github.com/spring-projects/spring-boot/issues/10182,Documentation,1
2572,Add reference to Bucket4j starter,https://github.com/spring-projects/spring-boot/pull/10170,Documentation,1
2573,Update documentation for liquibase namespace change,https://github.com/spring-projects/spring-boot/issues/10139,Documentation,1
2574,Documentation refers to jcl-over-slf4j which is no longer needed due to introduction of spring-jcl,https://github.com/spring-projects/spring-boot/issues/10138,Documentation,1
2575,Document default value change for proxy-target-class,https://github.com/spring-projects/spring-boot/pull/10134,Documentation,1
2576,mvnw build error in master branch,https://github.com/spring-projects/spring-boot/issues/10086,Documentation,1
2577,Add deprecated metadata with level=error,https://github.com/spring-projects/spring-boot/issues/10076,Documentation,1
2578,add Stripes Spring Boot starter to list of community-driven Spring Boot starters,https://github.com/spring-projects/spring-boot/pull/10058,Documentation,1
2579,Document default values for compression properties,https://github.com/spring-projects/spring-boot/pull/10050,Documentation,1
2580,Document property -> security.oauth2.resource.jwk.key-set-uri,https://github.com/spring-projects/spring-boot/issues/10022,Documentation,1
2581,Add link to AMQP 1.0 JMS Binding Spring Boot starter,https://github.com/spring-projects/spring-boot/pull/10012,Documentation,1
2582,"Add a ""test your own auto-configuration"" section",https://github.com/spring-projects/spring-boot/issues/10011,Documentation,1
2583,Provide detailed reference documentation for the new endpoint infrastructure,https://github.com/spring-projects/spring-boot/issues/10001,Documentation,1
2584,Update docs to reflect process monitoring classes moving from spring-boot-actuator to spring-boot,https://github.com/spring-projects/spring-boot/issues/9998,Documentation,1
2585,documentation: RANDOM_PORT and DEFINED_PORT effect on @Transactional,https://github.com/spring-projects/spring-boot/pull/9965,Documentation,1
2586,Change the application layout in documentation to show packaging by features.,https://github.com/spring-projects/spring-boot/pull/9907,Documentation,1
2587,Clarify NestedConfigurationProperty doc with regards to Collections/Maps,https://github.com/spring-projects/spring-boot/issues/9895,Documentation,1
2588,Fix `additional-spring-configuration-metadata.json`,https://github.com/spring-projects/spring-boot/pull/9890,Documentation,1
2589,replace reference to deprecated WebMvcConfigurerAdapter by WebMvcConfigurer,https://github.com/spring-projects/spring-boot/pull/9851,Documentation,1
2590,Add hiatus-spring-boot to the list of 3rd party contributions,https://github.com/spring-projects/spring-boot/issues/9846,Documentation,1
2591,"Added p6spy, datasource-proxy and flexy-pool starters reference",https://github.com/spring-projects/spring-boot/pull/9828,Documentation,1
2592,Add aalto XML dependency to WebFlux starter,https://github.com/spring-projects/spring-boot/issues/9782,Documentation,1
2593,made docs for Hibernate naming strategy a little more specific,https://github.com/spring-projects/spring-boot/pull/9763,Documentation,1
2594,added a code example and some explanation to ExitCodeGenerator docs.,https://github.com/spring-projects/spring-boot/pull/9740,Documentation,1
2595,Remove duplicate 'the' in BindResult.isBound() comment,https://github.com/spring-projects/spring-boot/pull/9738,Documentation,1
2596,Reorganize reference documentation with new WebFlux and reactive servers content,https://github.com/spring-projects/spring-boot/issues/9736,Documentation,1
2597,Uncomplete Javadoc for Any/All/NoneNestedCondition classes,https://github.com/spring-projects/spring-boot/issues/9726,Documentation,1
2598,Unable to use reactive WebClient without spring-boot-starter-reactor-netty,https://github.com/spring-projects/spring-boot/issues/9690,Documentation,1
2599,Wrong link to github repo in maven plugin doc,https://github.com/spring-projects/spring-boot/issues/9671,Documentation,1
2600,Add public getUndertow method to UndertowWebServer,https://github.com/spring-projects/spring-boot/pull/39916,Enhancement,2
2601,Add TWENTY_TWO to JavaVersion enum,https://github.com/spring-projects/spring-boot/issues/39827,Enhancement,2
2602,Use optimized request predicates for GraphQL MVC and WebFlux endpoints,https://github.com/spring-projects/spring-boot/issues/39652,Enhancement,2
2603,Auto-configure SSE transport on GraphQL MVC and WebFlux endpoints,https://github.com/spring-projects/spring-boot/issues/39651,Enhancement,2
2604,Use ObservationRequestEventListener in order to support traces when using Jersey,https://github.com/spring-projects/spring-boot/issues/39633,Enhancement,2
2605,Configure suitable TaskExecutor for WebSocket when virtual threads are enabled,https://github.com/spring-projects/spring-boot/pull/39611,Enhancement,2
2606,Change format of git.commit.time used by git-commit-id-maven-plugin from RFC 822 to ISO 8601,https://github.com/spring-projects/spring-boot/pull/39606,Enhancement,2
2607,Manage jakarta.inject:jakarta.inject-api,https://github.com/spring-projects/spring-boot/issues/39587,Enhancement,2
2608,Implement HttpClient based Zipkin sender,https://github.com/spring-projects/spring-boot/issues/39545,Enhancement,2
2609,Switch to Jersey's jersey-micrometer module for Jersey metrics,https://github.com/spring-projects/spring-boot/issues/39502,Enhancement,2
2610,Introduce @BatchTransactionManager to make it easier to configure Spring Batch to use a custom transaction manager,https://github.com/spring-projects/spring-boot/pull/39473,Enhancement,2
2611,Add customizer callback for WebHttpHandlerBuilder,https://github.com/spring-projects/spring-boot/pull/39467,Enhancement,2
2612,Makes it easier to customize a Servlet-based web server's mime mappings,https://github.com/spring-projects/spring-boot/pull/39430,Enhancement,2
2613,Add nameIdFormat to Properties,https://github.com/spring-projects/spring-boot/pull/39395,Enhancement,2
2614,Add service connection for Docker Compose and Testcontainers ActiveMQ,https://github.com/spring-projects/spring-boot/pull/39363,Enhancement,2
2615,Add Artemis Service Connection for Docker Compose and Testcontainers,https://github.com/spring-projects/spring-boot/pull/39311,Enhancement,2
2616,Unify 'observation-enabled' property defaults,https://github.com/spring-projects/spring-boot/pull/39276,Enhancement,2
2617,Add ConnectionDetails and Service Connection and Docker-Compose support for LDAP,https://github.com/spring-projects/spring-boot/pull/39258,Enhancement,2
2618,Include the environment's default profiles in the env endpoint's response,https://github.com/spring-projects/spring-boot/pull/39257,Enhancement,2
2619,Use meta-annotations on @AutoConfigureWebMvc to compose it with @AutoConfigureJson,https://github.com/spring-projects/spring-boot/pull/39253,Enhancement,2
2620,Upgrade Prometheus' simpleclient 0.16.0 to prometheus-metrics-core 1.0.0+,https://github.com/spring-projects/spring-boot/issues/39235,Enhancement,2
2621,Add liquibase ui-service property,https://github.com/spring-projects/spring-boot/pull/39227,Enhancement,2
2622,Auto-configure TypeDefinitionConfigurer beans for GraphQL apps,https://github.com/spring-projects/spring-boot/issues/39118,Enhancement,2
2623,Create multiple registrations for beans that implement multiple Servlet API contracts,https://github.com/spring-projects/spring-boot/issues/39056,Enhancement,2
2624,Remove APIs that were deprecated for removal in 3.3,https://github.com/spring-projects/spring-boot/issues/39039,Enhancement,2
2625,Remove dependency management for Dropwizard Metrics,https://github.com/spring-projects/spring-boot/issues/39034,Enhancement,2
2626,"Add configuration property ""spring.task.execution.pool.shutdown.accept-tasks-after-context-close""",https://github.com/spring-projects/spring-boot/pull/38968,Enhancement,2
2627,Add client-id and subscription-durable properties for JMS connections,https://github.com/spring-projects/spring-boot/pull/38817,Enhancement,2
2628,Feature: The application configuration file supports the toml file format ,https://github.com/spring-projects/spring-boot/issues/38773,Enhancement,2
2629,Add conditional bean for jOOQ exception translator,https://github.com/spring-projects/spring-boot/pull/38762,Enhancement,2
2630,Add property for maximum number of reactive sessions,https://github.com/spring-projects/spring-boot/pull/38703,Enhancement,2
2631,Add support for the @SpanTag annotation,https://github.com/spring-projects/spring-boot/issues/38662,Enhancement,2
2632,Add configuration option for path inclusion in DefaultErrorAttributes,https://github.com/spring-projects/spring-boot/issues/38619,Enhancement,2
2633,Add configuration properties for cluster-level failover with Apache Pulsar,https://github.com/spring-projects/spring-boot/pull/38559,Enhancement,2
2634,"Change Health.down(Exception) factory method to Health.down(Throwable), aligning with Health.Builder.down(Throwable)",https://github.com/spring-projects/spring-boot/pull/38550,Enhancement,2
2635,Make spring.config.activate.on-cloud-platform=none match when the current cloud platform is null,https://github.com/spring-projects/spring-boot/pull/38510,Enhancement,2
2636,Auto-configure observations for RestClients,https://github.com/spring-projects/spring-boot/issues/38500,Enhancement,2
2637,Upgrade default CNB builders to Paketo Jammy,https://github.com/spring-projects/spring-boot/issues/38485,Enhancement,2
2638,"Add support for Oracle Free, the replacement for Oracle XE, with Testcontainers and Docker Compose",https://github.com/spring-projects/spring-boot/issues/38476,Enhancement,2
2639,Provide dependency management for org.crac:crac,https://github.com/spring-projects/spring-boot/issues/38378,Enhancement,2
2640,Add ProcessInfoContributor,https://github.com/spring-projects/spring-boot/pull/38371,Enhancement,2
2641,Add possibility to configure a custom ExecutionContextSerializer in BatchAutoConfiguration,https://github.com/spring-projects/spring-boot/pull/38328,Enhancement,2
2642,Remove deprecated support for FailureAnalyzer setter injection,https://github.com/spring-projects/spring-boot/pull/38322,Enhancement,2
2643,Improve exploded structure experience for efficient deployments,https://github.com/spring-projects/spring-boot/issues/38276,Enhancement,2
2644,Add new properties for Liquibase 4.24.0,https://github.com/spring-projects/spring-boot/pull/38274,Enhancement,2
2645,Use unknown_service as default application name for OpenTelemetry,https://github.com/spring-projects/spring-boot/pull/38219,Enhancement,2
2646,Provide a way to create custom ApplicationContextFactory in SpringBootContextLoader,https://github.com/spring-projects/spring-boot/issues/38205,Enhancement,2
2647,Report friendly error when failing to find AOT initializer,https://github.com/spring-projects/spring-boot/pull/38188,Enhancement,2
2648,Introduce PemSslStore as an alternative to PemSslStoreDetails,https://github.com/spring-projects/spring-boot/issues/38175,Enhancement,2
2649,Introduce a public PemContent class,https://github.com/spring-projects/spring-boot/issues/38174,Enhancement,2
2650,Allow alias and password to be configured on a per PEM store basis,https://github.com/spring-projects/spring-boot/issues/38124,Enhancement,2
2651,Auto-configure a JwtAuthenticationConverter,https://github.com/spring-projects/spring-boot/pull/38105,Enhancement,2
2652,Minimize the number of beans created by RabbitAnnotationDrivenConfiguration,https://github.com/spring-projects/spring-boot/issues/38067,Enhancement,2
2653,Add support for Netty metrics,https://github.com/spring-projects/spring-boot/issues/38062,Enhancement,2
2654,Add observationEnabled properties for Apache Kafka,https://github.com/spring-projects/spring-boot/pull/38057,Enhancement,2
2655,Add @ ConditionalOnMissingBean annotation on the graphQlRouterFunction bean,https://github.com/spring-projects/spring-boot/issues/37935,Enhancement,2
2656,Support setting gradle provider values in BuildInfoProperties.additional map,https://github.com/spring-projects/spring-boot/issues/37889,Enhancement,2
2657,Add properties for configuring Jackson's EnumFeature and JsonNodeFeature,https://github.com/spring-projects/spring-boot/pull/37885,Enhancement,2
2658,"When auto-configuring MockMvc, add filters with their init parameters and dispatcher types",https://github.com/spring-projects/spring-boot/issues/37835,Enhancement,2
2659,Add SSL bundle support to RabbitMQ auto-configuration,https://github.com/spring-projects/spring-boot/issues/37833,Enhancement,2
2660,Implement SSL bundle reload,https://github.com/spring-projects/spring-boot/pull/37808,Enhancement,2
2661,restTemplateBuilderConfigurer doesn't need to be @ConditionalOnMissingBean,https://github.com/spring-projects/spring-boot/pull/37746,Enhancement,2
2662,Add 'keep-alive' property to SpringApplication and document that it is useful when using virtual threads,https://github.com/spring-projects/spring-boot/issues/37736,Enhancement,2
2663,Add property for PEM SSL bundles to verify keys,https://github.com/spring-projects/spring-boot/issues/37727,Enhancement,2
